cityDep,CountryDep,cityDest,countryDest,IATA,depIATA,priceFrom,date,depDay,depMonth,retDay,retMonth,tripUrl
Paris,France,Vienna,Austria,VIE,PAR,178,Nov 21 - Nov 22,21,11,22,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dvie%26ddate%3D2025-11-21%26rdate%3D2025-11-22%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Tunis,Serbia,INI,PAR,180,Nov 28 - Nov 30,28,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dini%26ddate%3D2025-11-28%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Zurich,Switzerland,ZRH,PAR,185,Nov 20 - Nov 24,20,11,24,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dzrh%26ddate%3D2025-11-20%26rdate%3D2025-11-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Luqa,N/A,,PAR,185,Nov 20 - Nov 23,20,11,23,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3D%26ddate%3D2025-11-20%26rdate%3D2025-11-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Toulouse,France,TLS,PAR,198,Nov 22 - Nov 24,22,11,24,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dtls%26ddate%3D2025-11-22%26rdate%3D2025-11-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Chisinau,Moldova,RMO,PAR,204,Nov 23 - Nov 30,23,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Drmo%26ddate%3D2025-11-23%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Krakow,Poland,KRK,PAR,212,Nov 26 - Nov 30,26,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dkrk%26ddate%3D2025-11-26%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Copenhagen,Denmark,CPH,PAR,213,Nov 20 - Nov 23,20,11,23,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dcph%26ddate%3D2025-11-20%26rdate%3D2025-11-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Düsseldorf,Germany,DUS,PAR,217,Nov 29 - Nov 30,29,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Ddus%26ddate%3D2025-11-29%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Lyon,France,LYS,PAR,218,Nov 20 - Nov 23,20,11,23,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dlys%26ddate%3D2025-11-20%26rdate%3D2025-11-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Istanbul,Turkey,IST,PAR,231,Nov 22 - Nov 30,22,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dist%26ddate%3D2025-11-22%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Catania,Italy,CTA,PAR,232,Nov 27 - Nov 29,27,11,29,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dcta%26ddate%3D2025-11-27%26rdate%3D2025-11-29%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Frankfurt am Main,Germany,FRA,PAR,238,Nov 19 - Nov 23,19,11,23,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dfra%26ddate%3D2025-11-19%26rdate%3D2025-11-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Athens,Greece,ATH,PAR,239,Nov 21 - Nov 23,21,11,23,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dath%26ddate%3D2025-11-21%26rdate%3D2025-11-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Amsterdam,Netherlands,AMS,PAR,241,Nov 28 - Nov 30,28,11,30,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dams%26ddate%3D2025-11-28%26rdate%3D2025-11-30%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Hamburg,Germany,HAM,PAR,245,Nov 25 - Nov 26,25,11,26,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dham%26ddate%3D2025-11-25%26rdate%3D2025-11-26%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Palermo,Italy,PMO,PAR,245,Nov 19 - Nov 26,19,11,26,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dpmo%26ddate%3D2025-11-19%26rdate%3D2025-11-26%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Munich,Germany,MUC,PAR,248,Nov 24 - Nov 26,24,11,26,11,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dmuc%26ddate%3D2025-11-24%26rdate%3D2025-11-26%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Dublin,Ireland,DUB,PAR,46,Dec 4 - Dec 8,4,12,8,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Ddub%26ddate%3D2025-12-04%26rdate%3D2025-12-08%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Milan,Italy,MIL,PAR,55,Dec 6 - Dec 7,6,12,7,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dmil%26ddate%3D2025-12-06%26rdate%3D2025-12-07%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Iaşi,Romania,IAS,PAR,60,Dec 8 - Dec 15,8,12,15,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dias%26ddate%3D2025-12-08%26rdate%3D2025-12-15%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Barcelona,Spain,BCN,PAR,66,Dec 13 - Dec 15,13,12,15,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dbcn%26ddate%3D2025-12-13%26rdate%3D2025-12-15%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Warsaw,Poland,WAW,PAR,69,Dec 13 - Dec 14,13,12,14,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dwaw%26ddate%3D2025-12-13%26rdate%3D2025-12-14%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Stockholm,Sweden,STO,PAR,71,Dec 6 - Dec 8,6,12,8,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dsto%26ddate%3D2025-12-06%26rdate%3D2025-12-08%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Geneva,Switzerland,GVA,PAR,72,Dec 9 - Dec 16,9,12,16,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dgva%26ddate%3D2025-12-09%26rdate%3D2025-12-16%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Budapest,Hungary,BUD,PAR,77,Dec 6 - Dec 7,6,12,7,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dbud%26ddate%3D2025-12-06%26rdate%3D2025-12-07%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Porto,Portugal,OPO,PAR,78,Dec 11 - Dec 12,11,12,12,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dopo%26ddate%3D2025-12-11%26rdate%3D2025-12-12%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Seville,Spain,SVQ,PAR,78,Dec 12 - Dec 14,12,12,14,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dsvq%26ddate%3D2025-12-12%26rdate%3D2025-12-14%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Copenhagen,Denmark,CPH,PAR,79,Dec 7 - Dec 8,7,12,8,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dcph%26ddate%3D2025-12-07%26rdate%3D2025-12-08%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Luqa,N/A,,PAR,80,Dec 6 - Dec 10,6,12,10,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3D%26ddate%3D2025-12-06%26rdate%3D2025-12-10%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Skopje,North Macedonia,SKP,PAR,85,Dec 16 - Dec 23,16,12,23,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dskp%26ddate%3D2025-12-16%26rdate%3D2025-12-23%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Vilnius,Lithuania,VNO,PAR,87,Dec 11 - Dec 15,11,12,15,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dvno%26ddate%3D2025-12-11%26rdate%3D2025-12-15%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,London,United Kingdom,LON,PAR,91,Dec 2 - Dec 4,2,12,4,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dlon%26ddate%3D2025-12-02%26rdate%3D2025-12-04%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Toulouse,France,TLS,PAR,97,Dec 2 - Dec 8,2,12,8,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dtls%26ddate%3D2025-12-02%26rdate%3D2025-12-08%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Manchester,United Kingdom,MAN,PAR,98,Dec 2 - Dec 3,2,12,3,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dman%26ddate%3D2025-12-02%26rdate%3D2025-12-03%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Madrid,Spain,MAD,PAR,98,Dec 3 - Dec 6,3,12,6,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dmad%26ddate%3D2025-12-03%26rdate%3D2025-12-06%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Birmingham,United Kingdom,BHX,PAR,99,Dec 17 - Dec 24,17,12,24,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dbhx%26ddate%3D2025-12-17%26rdate%3D2025-12-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Belgrade,Serbia,BEG,PAR,103,Dec 11 - Dec 14,11,12,14,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dbeg%26ddate%3D2025-12-11%26rdate%3D2025-12-14%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Rome,Italy,ROM,PAR,104,Dec 3 - Dec 10,3,12,10,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Drom%26ddate%3D2025-12-03%26rdate%3D2025-12-10%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Glasgow,United Kingdom,GLA,PAR,107,Dec 5 - Dec 7,5,12,7,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dgla%26ddate%3D2025-12-05%26rdate%3D2025-12-07%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Palma de Mallorca,Spain,PMI,PAR,107,Dec 17 - Dec 24,17,12,24,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dpmi%26ddate%3D2025-12-17%26rdate%3D2025-12-24%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Prague,Czech Republic,PRG,PAR,110,Dec 5 - Dec 7,5,12,7,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dprg%26ddate%3D2025-12-05%26rdate%3D2025-12-07%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Berlin,Germany,BER,PAR,111,Dec 15 - Dec 16,15,12,16,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dber%26ddate%3D2025-12-15%26rdate%3D2025-12-16%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
Paris,France,Alicante,Spain,ALC,PAR,111,Dec 3 - Dec 9,3,12,9,12,https://tp.media/r?marker=598952&trs=394660&p=8626&u=https%3A%2F%2Fwww.trip.com%2Fflights%2Fshowfarefirst%3Fdcity%3Dpar%26acity%3Dalc%26ddate%3D2025-12-03%26rdate%3D2025-12-09%26triptype%3Drt%26class%3Dy%26lowpricesource%3Dsearchform%26quantity%3D1%26searchboxarg%3Dt%26nonstoponly%3Doff%26locale%3Dfr-FR%26curr%3DEUR%26Allianceid%3D5840682%26SID%3D157302370%26trip_sub1%3D%26trip_sub3%3DD6309634&campaign_id=121
